Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-01754,2023-05-13,2023-05-20,First Class,CUST-0196,Home Office,Central,Chhattisgarh,Raipur,Technology,Machines,Laminator,1,0.3,166.89,0.09
ORD-00052,2024-09-05,2024-09-06,Second Class,CUST-0255,Home Office,North,Haryana,Gurgaon,Office Supplies,Storage,File Cabinet,7,0.0,574.13,42.31
ORD-00037,2025-04-08,2025-04-14,Second Class,CUST-0162,Consumer,South,Kerala,Trivandrum,Office Supplies,Labels,Shipping Labels,7,0.4,522.41,23.73
ORD-01047,2023-01-28,2023-02-01,Second Class,CUST-0127,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Labels,Address Labels,5,0.0,113.84,38.26
ORD-01281,2025-02-17,2025-02-18,Second Class,CUST-0101,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Paper,Sticky Notes,9,0.0,629.18,201.68
ORD-01484,2023-12-24,2023-12-26,Standard Class,CUST-0321,Home Office,West,Goa,Panaji,Office Supplies,Labels,Shipping Labels,10,0.1,284.62,16.5
ORD-00563,2024-09-30,2024-10-02,Standard Class,CUST-0231,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Art,Color Pencils,5,0.3,433.72,41.58
ORD-00397,2024-05-19,2024-05-26,Same Day,CUST-0233,Home Office,West,Maharashtra,Pune,Furniture,Bookcases,Glass Bookcase,2,0.2,758.05,-39.08
ORD-01648,2024-12-13,2024-12-18,Second Class,CUST-0240,Consumer,North,Uttar Pradesh,Kanpur,Furniture,Furnishings,Photo Frame,10,0.0,1227.47,-56.52
ORD-01126,2023-05-09,2023-05-12,Standard Class,CUST-0263,Home Office,South,Tamil Nadu,Coimbatore,Technology,Machines,Label Maker,6,0.1,2482.54,210.38
ORD-00752,2025-06-28,2025-07-02,First Class,CUST-0238,Home Office,West,Rajasthan,Udaipur,Office Supplies,Art,Marker Set,9,0.1,318.29,79.19
ORD-01139,2025-02-16,2025-02-19,Same Day,CUST-0003,Corporate,South,Andhra Pradesh,Vijayawada,Technology,Accessories,Wireless Mouse,8,0.5,7028.14,422.13
ORD-01318,2023-06-30,2023-07-05,Standard Class,CUST-0061,Consumer,Central,Madhya Pradesh,Bhopal,Technology,Copiers,Desktop Copier,9,0.4,637.84,67.68
ORD-00351,2024-08-05,2024-08-09,Standard Class,CUST-0341,Corporate,South,Karnataka,Mysore,Furniture,Tables,Computer Desk,3,0.0,825.25,49.7
ORD-01026,2023-03-07,2023-03-12,Standard Class,CUST-0046,Corporate,North,Uttar Pradesh,Kanpur,Furniture,Bookcases,Wooden Bookcase,1,0.3,548.28,9.65
ORD-01905,2024-06-14,2024-06-18,Standard Class,CUST-0379,Consumer,North,Delhi,New Delhi,Furniture,Tables,Round Meeting Table,1,0.3,402.24,-25.15
ORD-00526,2024-01-22,2024-01-27,Same Day,CUST-0052,Home Office,West,Gujarat,Surat,Furniture,Bookcases,Wooden Bookcase,3,0.0,2251.05,-72.01
ORD-00821,2025-08-21,2025-08-25,Second Class,CUST-0126,Consumer,South,Karnataka,Bangalore,Furniture,Chairs,Executive Leather Chair,2,0.4,529.08,4.42
ORD-00442,2023-02-23,2023-02-27,Same Day,CUST-0096,Consumer,Central,Chhattisgarh,Raipur,Furniture,Chairs,Executive Leather Chair,10,0.0,6649.06,727.01
ORD-00147,2024-07-02,2024-07-09,Standard Class,CUST-0225,Consumer,Central,Chhattisgarh,Raipur,Technology,Copiers,Desktop Copier,7,0.15,6110.41,-151.99
ORD-01619,2023-12-06,2023-12-08,Standard Class,CUST-0135,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,Wooden Bookcase,6,0.0,2360.63,-9.18
ORD-00947,2023-10-13,2023-10-14,Same Day,CUST-0128,Consumer,North,Delhi,New Delhi,Furniture,Furnishings,Photo Frame,2,0.0,372.38,22.95
ORD-00864,2025-09-10,2025-09-12,Standard Class,CUST-0140,Home Office,West,Gujarat,Ahmedabad,Furniture,Furnishings,Photo Frame,4,0.0,3555.7,-80.16
ORD-00238,2025-11-12,2025-11-15,Second Class,CUST-0244,Home Office,South,Kerala,Trivandrum,Technology,Phones,Smartphone X200,7,0.5,1682.07,70.99
ORD-01873,2023-06-16,2023-06-21,Same Day,CUST-0049,Consumer,East,Bihar,Patna,Technology,Machines,Calculator,7,0.0,3036.71,123.1
ORD-00562,2023-07-08,2023-07-11,Same Day,CUST-0053,Home Office,Central,Chhattisgarh,Raipur,Technology,Copiers,All-in-One Printer,9,0.1,2947.31,-22.3
ORD-00670,2024-09-12,2024-09-17,Second Class,CUST-0348,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,Shipping Labels,4,0.0,273.43,68.75
ORD-00929,2023-09-27,2023-10-04,Same Day,CUST-0214,Consumer,West,Maharashtra,Pune,Office Supplies,Paper,A4 Copy Paper,9,0.0,1162.67,384.32
ORD-01716,2023-12-01,2023-12-08,Same Day,CUST-0333,Consumer,East,West Bengal,Kolkata,Office Supplies,Storage,File Cabinet,5,0.1,390.79,105.02
ORD-01641,2025-04-30,2025-05-01,Second Class,CUST-0336,Consumer,Central,Chhattisgarh,Raipur,Technology,Machines,Label Maker,10,0.1,11055.02,1132.22
ORD-00755,2025-08-17,2025-08-19,First Class,CUST-0104,Home Office,South,Andhra Pradesh,Visakhapatnam,Technology,Phones,Phone Case,2,0.0,119.94,32.7
ORD-01969,2025-02-12,2025-02-16,Same Day,CUST-0329,Consumer,East,West Bengal,Howrah,Technology,Copiers,All-in-One Printer,9,0.0,1230.14,338.16
ORD-01324,2024-09-11,2024-09-18,First Class,CUST-0012,Consumer,East,Bihar,Patna,Technology,Machines,Label Maker,7,,2630.86,585.34
ORD-01447,2024-06-11,2024-06-16,First Class,CUST-0038,Corporate,North,Uttar Pradesh,Noida,Furniture,Chairs,Executive Leather Chair,7,0.1,3722.52,-241.8
ORD-00501,2024-06-06,2024-06-09,First Class,CUST-0289,Home Office,West,Gujarat,Surat,Office Supplies,Binders,Clip Binder,7,0.15,172.27,39.46
ORD-00439,2024-11-05,2024-11-08,Standard Class,CUST-0171,Home Office,North,Delhi,New Delhi,Office Supplies,Art,Marker Set,10,0.1,1363.66,138.42
ORD-01935,2024-10-09,2024-10-12,First Class,CUST-0096,Consumer,North,Uttar Pradesh,Lucknow,Technology,Machines,Label Maker,8,0.0,7197.71,889.41
ORD-00664,2023-08-06,2023-08-10,Same Day,CUST-0395,Consumer,North,Haryana,Gurgaon,Technology,Copiers,Desktop Copier,3,0.4,1297.79,114.31
ORD-01977,2025-09-05,2025-09-11,Standard Class,CUST-0141,Consumer,West,Rajasthan,Jaipur,Technology,Machines,Label Maker,6,0.0,1141.38,113.9
ORD-00726,2023-08-17,2023-08-19,First Class,CUST-0204,Consumer,Central,Chhattisgarh,Raipur,Technology,Accessories,Power Bank,10,0.3,1402.52,-33.57
ORD-01288,2024-01-18,2024-01-21,Standard Class,CUST-0034,Corporate,South,Andhra Pradesh,Visakhapatnam,Furniture,Tables,Computer Desk,9,0.1,6908.24,701.2
ORD-00263,2023-02-15,2023-02-17,Same Day,CUST-0357,Consumer,North,Haryana,Faridabad,Furniture,Furnishings,Table Lamp,4,0.3,560.42,-17.99
ORD-00142,2025-05-23,2025-05-27,Standard Class,CUST-0296,Consumer,South,Andhra Pradesh,Vijayawada,Furniture,Furnishings,Photo Frame,1,0.3,623.04,-7.97
ORD-00352,2024-12-05,2024-12-07,First Class,CUST-0332,Home Office,East,Jharkhand,Ranchi,Technology,Machines,Laminator,1,0.4,191.13,39.77
ORD-00368,2025-09-01,2025-09-07,Second Class,CUST-0034,Corporate,East,Odisha,Bhubaneswar,Technology,Copiers,Desktop Copier,7,0.0,1034.3,301.01
ORD-01862,2024-01-17,2024-01-23,Same Day,CUST-0307,Corporate,West,Goa,Panaji,Office Supplies,Storage,Storage Box,7,0.5,761.56,118.25
ORD-00312,2024-11-28,2024-11-30,Standard Class,CUST-0228,Consumer,Central,Chhattisgarh,Raipur,Technology,Machines,Calculator,4,0.4,3168.96,-157.97
ORD-01128,2025-03-22,2025-03-24,First Class,CUST-0246,Consumer,Central,Chhattisgarh,Raipur,Technology,Copiers,All-in-One Printer,6,0.0,4342.28,490.27
ORD-01986,2023-10-01,2023-10-07,First Class,CUST-0038,Corporate,East,Bihar,Patna,Technology,Copiers,Desktop Copier,6,0.15,4296.95,340.8
ORD-00455,2023-01-25,2023-01-29,First Class,CUST-0097,Corporate,Central,Madhya Pradesh,Indore,Furniture,Tables,Computer Desk,8,0.4,1912.44,96.82
ORD-01294,2025-05-30,2025-06-06,Standard Class,CUST-0145,Home Office,South,Tamil Nadu,Chennai,Furniture,Furnishings,Wall Clock,9,0.3,5103.48,565.26
ORD-01684,2024-04-22,2024-04-28,Second Class,CUST-0032,Corporate,West,Goa,Panaji,Furniture,Furnishings,Table Lamp,6,0.5,1604.35,-25.89
ORD-01635,2025-04-07,2025-04-10,Same Day,CUST-0368,Home Office,South,Andhra Pradesh,Vijayawada,Technology,Copiers,All-in-One Printer,4,0.15,4415.0,-300.63
ORD-01173,2025-01-19,2025-01-23,Standard Class,CUST-0384,Home Office,South,Kerala,Trivandrum,Furniture,Bookcases,Wooden Bookcase,6,0.3,2936.57,69.57
ORD-00342,2023-12-15,2023-12-20,Second Class,CUST-0303,Consumer,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,Shipping Labels,4,0.3,459.96,29.44
ORD-00684,2025-11-07,2025-11-13,Same Day,CUST-0090,Corporate,Central,Chhattisgarh,Raipur,Technology,Accessories,Keyboard,3,0.3,1779.52,-164.34
ORD-00962,2025-12-19,2025-12-23,Second Class,CUST-0111,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Labels,Shipping Labels,2,0.15,115.41,33.75
ORD-01792,2024-03-28,2024-03-29,Standard Class,CUST-0177,Consumer,East,Bihar,Patna,Technology,Phones,Smartphone X200,10,0.3,6427.59,-287.42
ORD-00856,2024-09-01,2024-09-02,First Class,CUST-0208,Home Office,West,Maharashtra,Pune,Office Supplies,Binders,View Binder,6,0.0,75.29,14.54
ORD-01418,2023-03-18,2023-03-24,Same Day,CUST-0173,Home Office,North,Delhi,New Delhi,Office Supplies,Paper,Sticky Notes,1,0.5,8.28,0.1
ORD-00180,2024-04-06,2024-04-08,Standard Class,CUST-0174,Home Office,West,Maharashtra,Mumbai,Office Supplies,Binders,Clip Binder,5,0.3,71.7,0.9
ORD-00978,2025-06-20,2025-06-23,Second Class,CUST-0030,Home Office,Central,Chhattisgarh,Raipur,Technology,Phones,Cordless Phone,6,0.0,5844.7,1104.37
ORD-00807,2023-03-23,2023-03-26,Second Class,CUST-0241,Corporate,East,Jharkhand,Ranchi,Office Supplies,Storage,File Cabinet,9,0.4,1095.35,94.01
ORD-00398,2024-07-05,2024-07-10,Same Day,CUST-0048,Corporate,North,Haryana,Gurgaon,Technology,Copiers,All-in-One Printer,10,0.15,9280.61,-943.93
ORD-01314,2025-08-28,2025-08-29,Same Day,CUST-0029,Home Office,West,Maharashtra,Mumbai,Furniture,Tables,Coffee Table,10,0.3,1150.45,-35.56
ORD-00341,2024-02-02,2024-02-08,First Class,CUST-0310,Consumer,East,Bihar,Patna,Office Supplies,Paper,A4 Copy Paper,10,0.4,218.18,43.22
ORD-00597,2024-02-14,2024-02-16,Standard Class,CUST-0105,Consumer,East,Jharkhand,Ranchi,Technology,Machines,Laminator,4,0.1,2552.3,673.64
ORD-01134,2025-05-20,2025-05-24,First Class,CUST-0100,Consumer,Central,Madhya Pradesh,Bhopal,Office Supplies,Binders,View Binder,6,0.4,438.65,-11.6
ORD-01950,2024-06-02,2024-06-05,Second Class,CUST-0200,Corporate,East,Jharkhand,Ranchi,Technology,Accessories,USB Cable,5,0.0,530.65,55.41
ORD-00480,2024-03-05,2024-03-11,Second Class,CUST-0102,Corporate,West,Rajasthan,Jaipur,Furniture,Furnishings,Table Lamp,2,0.15,262.19,27.07
ORD-00805,2023-05-29,2023-06-03,First Class,CUST-0201,Corporate,South,Karnataka,Mysore,Technology,Machines,Laminator,5,0.2,466.92,60.08
ORD-00730,2023-08-03,2023-08-10,Standard Class,CUST-0287,Corporate,Central,Madhya Pradesh,Indore,Technology,Accessories,Power Bank,5,0.4,3351.16,731.61
ORD-01028,2025-05-17,2025-05-20,Same Day,CUST-0013,Home Office,South,Andhra Pradesh,Vijayawada,Furniture,Tables,Coffee Table,3,0.2,2069.37,-3.25
ORD-00072,2023-06-30,2023-07-04,Second Class,CUST-0398,Corporate,North,Punjab,Amritsar,Technology,Copiers,Desktop Copier,7,0.0,2133.66,239.49
ORD-01170,2023-02-06,2023-02-09,Standard Class,CUST-0016,Consumer,West,Maharashtra,Mumbai,Furniture,Furnishings,Wall Clock,4,0.0,501.65,-9.06
ORD-01734,2023-11-11,2023-11-14,Standard Class,CUST-0162,Home Office,West,Gujarat,Ahmedabad,Furniture,Furnishings,Wall Clock,2,0.5,685.76,21.96
ORD-01724,2023-09-26,2023-10-02,First Class,CUST-0364,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Labels,Address Labels,2,0.0,100.87,30.23
ORD-00309,2025-07-02,2025-07-07,Same Day,CUST-0241,Consumer,East,Bihar,Patna,Furniture,Chairs,Ergonomic Chair,10,0.4,1655.03,-174.91
ORD-00572,2024-03-18,2024-03-22,Standard Class,CUST-0067,Consumer,West,Gujarat,Surat,Furniture,Bookcases,Wooden Bookcase,10,0.15,6728.11,653.49
ORD-01889,2023-05-18,2023-05-24,Standard Class,CUST-0044,Corporate,West,Maharashtra,Mumbai,Furniture,Tables,Coffee Table,7,0.5,3729.18,-128.81
ORD-00299,2023-04-30,2023-05-01,Same Day,CUST-0253,Consumer,Central,Madhya Pradesh,Indore,Technology,Machines,Label Maker,10,0.2,6687.29,391.6
ORD-00201,2025-01-05,2025-01-12,First Class,CUST-0395,Home Office,South,Karnataka,Mysore,Furniture,Tables,Computer Desk,3,0.0,759.53,31.63
ORD-01906,2023-01-01,2023-01-03,First Class,CUST-0139,Consumer,South,Kerala,Kochi,Office Supplies,Storage,File Cabinet,2,0.3,20.08,4.8
ORD-01510,2024-04-07,2024-04-14,First Class,CUST-0264,Corporate,East,West Bengal,Howrah,Office Supplies,Storage,File Cabinet,8,0.2,259.81,55.16
ORD-01123,2023-07-09,2023-07-12,First Class,CUST-0058,Corporate,West,Goa,Panaji,Office Supplies,Art,Marker Set,6,0.4,299.43,56.75
ORD-01742,2023-07-31,2023-08-01,Standard Class,CUST-0053,Corporate,East,Bihar,Patna,Office Supplies,Art,Marker Set,9,0.3,411.0,4.85
ORD-01335,2025-02-20,2025-02-25,First Class,CUST-0002,Consumer,East,Bihar,Patna,Technology,Accessories,Power Bank,8,0.15,7515.29,1810.57
ORD-00505,2025-11-17,2025-11-23,Same Day,CUST-0182,Corporate,South,Karnataka,Bangalore,Office Supplies,Labels,Shipping Labels,1,0.1,94.75,14.73
ORD-00780,2025-03-21,2025-03-27,Standard Class,CUST-0022,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Paper,A4 Copy Paper,5,0.0,65.97,19.98
ORD-00621,2024-05-09,2024-05-15,Same Day,CUST-0359,Consumer,East,West Bengal,Howrah,Office Supplies,Labels,Address Labels,1,0.3,126.04,26.75
ORD-01601,2024-11-28,2024-11-30,Same Day,CUST-0081,Consumer,South,Tamil Nadu,Chennai,Furniture,Furnishings,Cushion,2,0.15,1476.45,-110.13
ORD-01140,2024-05-25,2024-05-28,First Class,CUST-0275,Home Office,South,Tamil Nadu,Coimbatore,Office Supplies,Storage,Storage Box,7,0.4,828.7,55.52
ORD-01021,2024-12-14,2024-12-16,Second Class,CUST-0280,Corporate,North,Punjab,Amritsar,Furniture,Bookcases,Wooden Bookcase,2,0.1,1018.62,180.93
ORD-00117,2023-09-30,2023-10-06,Second Class,CUST-0127,Corporate,East,West Bengal,Kolkata,Technology,Copiers,Desktop Copier,4,0.4,4136.93,135.58
ORD-01672,2024-11-06,2024-11-10,Same Day,CUST-0239,Corporate,Central,Madhya Pradesh,Indore,Office Supplies,Labels,Shipping Labels,4,0.1,400.39,65.21
ORD-01780,2025-12-18,2025-12-25,Standard Class,CUST-0077,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Paper,Sticky Notes,6,0.1,720.6,107.02
ORD-00005,2024-10-08,2024-10-12,Same Day,CUST-0299,Corporate,East,West Bengal,Kolkata,Technology,Machines,Laminator,8,0.15,4413.47,377.75
ORD-00652,2023-04-02,2023-04-05,Standard Class,CUST-0094,Home Office,Central,Madhya Pradesh,Indore,Furniture,Chairs,Folding Chair,5,0.0,2698.29,247.02
ORD-00047,2024-09-28,2024-10-03,Same Day,CUST-0125,Corporate,North,Uttar Pradesh,Lucknow,Furniture,Chairs,Ergonomic Chair,2,0.15,1167.24,55.11
ORD-00329,2023-11-01,2023-11-07,Standard Class,CUST-0277,Consumer,North,Delhi,New Delhi,Office Supplies,Paper,Notebook,6,0.4,466.34,42.52
ORD-00279,2025-10-30,2025-10-31,Second Class,CUST-0391,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Paper,A4 Copy Paper,6,0.3,479.71,52.56
ORD-00456,2025-05-05,2025-05-07,Same Day,CUST-0391,Home Office,West,Goa,Panaji,Office Supplies,Paper,Notebook,3,0.2,315.79,42.87
ORD-00448,2024-11-24,2024-11-26,Second Class,CUST-0098,Consumer,East,Jharkhand,Ranchi,Office Supplies,Storage,Plastic Drawer,3,0.3,400.44,3.85
ORD-01436,2024-10-30,2024-11-03,First Class,CUST-0130,Corporate,North,Haryana,Faridabad,Office Supplies,Labels,Shipping Labels,7,0.3,870.82,120.07
ORD-01489,2024-11-27,2024-11-30,First Class,CUST-0234,Consumer,South,Andhra Pradesh,Vijayawada,Office Supplies,Storage,Plastic Drawer,10,0.3,925.56,154.3
ORD-01611,2023-02-06,2023-02-10,Second Class,CUST-0211,Corporate,Central,Madhya Pradesh,Bhopal,Technology,Accessories,USB Cable,7,0.2,4267.09,1070.09
ORD-00745,2024-08-06,2024-08-13,Same Day,CUST-0095,Consumer,Central,Chhattisgarh,Raipur,Furniture,Furnishings,Wall Clock,2,0.0,1069.79,71.93
ORD-01078,2024-08-30,2024-09-01,Same Day,CUST-0366,Home Office,South,Andhra Pradesh,Vijayawada,Technology,Accessories,USB Cable,4,0.3,948.51,-37.46
ORD-00573,2025-01-14,2025-01-18,Second Class,CUST-0009,Corporate,West,Gujarat,Surat,Furniture,Chairs,Folding Chair,7,0.0,1502.49,-19.8
ORD-00475,2023-11-09,2023-11-14,Standard Class,CUST-0007,Home Office,South,Kerala,Trivandrum,Office Supplies,Storage,File Cabinet,5,0.0,464.37,50.48
ORD-00195,2025-05-07,2025-05-11,Second Class,CUST-0151,Consumer,West,Maharashtra,Nagpur,Technology,Accessories,Keyboard,4,0.2,2245.08,440.61
ORD-01797,2024-02-04,2024-02-05,Second Class,CUST-0352,Corporate,North,Uttar Pradesh,Noida,Office Supplies,Paper,Notebook,7,0.3,945.55,81.37
ORD-00790,2023-07-01,2023-07-06,First Class,CUST-0393,Corporate,East,Jharkhand,Ranchi,Technology,Accessories,Keyboard,6,0.2,2362.13,20.89
ORD-01521,2025-08-06,2025-08-07,Same Day,CUST-0009,Corporate,South,Kerala,Kochi,Office Supplies,Storage,Storage Box,1,0.0,149.4,14.08
ORD-01908,2025-06-18,2025-06-24,Standard Class,CUST-0330,Home Office,Central,Madhya Pradesh,Indore,Technology,Copiers,Desktop Copier,10,0.15,8579.56,1679.67
ORD-00376,2024-02-26,2024-02-29,Standard Class,CUST-0153,Home Office,West,Rajasthan,Jaipur,Technology,Machines,Label Maker,7,0.0,8191.56,122.4
ORD-00738,2025-03-07,2025-03-14,Same Day,CUST-0338,Home Office,West,Maharashtra,Nagpur,Technology,Phones,Cordless Phone,4,0.1,3842.07,-370.95
ORD-01794,2023-06-04,2023-06-10,First Class,CUST-0257,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Binders,View Binder,4,0.2,326.25,42.8
ORD-00393,2023-09-28,2023-10-03,Same Day,CUST-0144,Home Office,North,Punjab,Amritsar,Furniture,Furnishings,Cushion,8,0.0,1505.39,22.73
ORD-00870,2023-12-09,2023-12-15,Same Day,CUST-0285,Home Office,North,Uttar Pradesh,Lucknow,Office Supplies,Storage,Storage Box,2,0.0,76.51,11.84
ORD-00432,2025-03-20,2025-03-26,First Class,CUST-0126,Home Office,North,Punjab,Amritsar,Office Supplies,Paper,Notebook,9,0.2,432.76,131.51
ORD-00326,2024-05-30,2024-06-01,Same Day,CUST-0339,Consumer,North,Delhi,New Delhi,Furniture,Tables,Round Meeting Table,2,0.0,301.67,52.49
ORD-00411,2023-04-07,2023-04-08,First Class,CUST-0182,Consumer,East,Bihar,Patna,Technology,Accessories,Wireless Mouse,9,0.1,4759.71,-80.3
ORD-00869,2025-04-17,2025-04-18,Same Day,CUST-0353,Corporate,East,Jharkhand,Ranchi,Furniture,Bookcases,Wooden Bookcase,10,0.5,1507.89,55.2
ORD-00110,2025-07-19,2025-07-25,First Class,CUST-0291,Home Office,Central,Chhattisgarh,Raipur,Technology,Copiers,All-in-One Printer,4,0.15,3402.81,16.49
ORD-00801,2025-01-20,2025-01-27,First Class,CUST-0244,Corporate,West,Maharashtra,Nagpur,Technology,Machines,Calculator,9,0.5,2836.14,-468.25
ORD-01587,2025-06-04,2025-06-08,Second Class,CUST-0361,Consumer,Central,Chhattisgarh,Raipur,Furniture,Tables,Conference Table,2,0.0,1097.19,95.92
ORD-00861,2024-11-30,2024-12-02,Second Class,CUST-0200,Corporate,West,Gujarat,Ahmedabad,Technology,Phones,Cordless Phone,6,0.15,3705.57,459.57
ORD-00471,2023-03-19,2023-03-21,First Class,CUST-0125,Consumer,Central,Chhattisgarh,Raipur,Furniture,Bookcases,Metal Bookcase,1,0.15,484.3,52.13
ORD-01702,2025-08-21,2025-08-27,Same Day,CUST-0093,Consumer,East,Bihar,Patna,Office Supplies,Art,Marker Set,5,0.0,204.73,43.87
ORD-01540,2023-07-25,2023-07-29,Standard Class,CUST-0186,Corporate,East,Odisha,Bhubaneswar,Technology,Machines,Calculator,10,0.3,5000.71,-726.7
ORD-01809,2024-01-24,2024-01-25,Standard Class,CUST-0008,Corporate,East,Odisha,Bhubaneswar,Furniture,Chairs,Executive Leather Chair,8,0.15,5882.38,691.7
ORD-00096,2025-12-28,2025-12-29,Standard Class,CUST-0255,Home Office,Central,Madhya Pradesh,Bhopal,Furniture,Bookcases,Glass Bookcase,1,0.15,722.64,59.82
ORD-00594,2023-11-07,2023-11-10,First Class,CUST-0067,Home Office,Central,Chhattisgarh,Raipur,Technology,Accessories,Keyboard,5,0.4,4466.99,373.39
ORD-00862,2024-01-21,2024-01-28,Standard Class,CUST-0148,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Art,Marker Set,5,0.0,361.1,74.85
ORD-00020,2025-04-12,2025-04-17,Standard Class,CUST-0241,Consumer,South,Karnataka,Bangalore,Furniture,Furnishings,Table Lamp,3,0.1,1990.39,-6.57
ORD-01556,2023-07-19,2023-07-26,Standard Class,CUST-0354,Home Office,Central,Chhattisgarh,Raipur,Furniture,Furnishings,Photo Frame,4,0.0,1996.77,3.03
ORD-01039,2025-03-17,2025-03-20,Second Class,CUST-0291,Corporate,East,West Bengal,Howrah,Technology,Machines,Label Maker,5,0.1,2649.11,-118.08
ORD-01868,2025-02-28,2025-03-05,Second Class,CUST-0213,Consumer,North,Delhi,New Delhi,Office Supplies,Binders,View Binder,3,0.3,265.89,17.72
ORD-01898,2025-10-10,2025-10-16,Standard Class,CUST-0354,Corporate,West,Maharashtra,Pune,Office Supplies,Paper,A4 Copy Paper,3,0.1,103.87,18.79
ORD-01267,2023-07-15,2023-07-18,Second Class,CUST-0007,Home Office,West,Rajasthan,Udaipur,Technology,Copiers,All-in-One Printer,4,0.4,1788.61,-118.01
ORD-00354,2023-04-23,2023-04-28,Standard Class,CUST-0342,Corporate,South,Karnataka,Mysore,Furniture,Chairs,Executive Leather Chair,9,,5940.61,-305.31
ORD-01833,2023-06-28,2023-07-01,Same Day,CUST-0106,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Bookcases,Wooden Bookcase,6,0.3,899.56,-17.77
ORD-00373,2025-10-01,2025-10-07,Standard Class,CUST-0066,Corporate,Central,Chhattisgarh,Raipur,Technology,Accessories,USB Cable,7,0.2,3187.8,-367.97
ORD-01776,2023-01-22,2023-01-25,Second Class,CUST-0341,Corporate,Central,Chhattisgarh,Raipur,Technology,Phones,Phone Case,8,0.15,1737.26,311.7
ORD-00223,2025-07-01,2025-07-05,Second Class,CUST-0351,Corporate,North,Haryana,Gurgaon,Office Supplies,Labels,Address Labels,2,0.0,287.32,32.53
ORD-01296,2024-10-07,2024-10-14,Same Day,CUST-0052,Consumer,East,West Bengal,Howrah,Technology,Accessories,Wireless Mouse,7,0.0,2092.65,6.08
ORD-01211,2025-10-29,2025-11-05,Standard Class,CUST-0178,Home Office,Central,Chhattisgarh,Raipur,Technology,Accessories,Wireless Mouse,4,0.0,1332.93,299.56
